,@_fa,load-date,link,dc:identifier,prism:url,dc:title,dc:creator,prism:publicationName,prism:volume,prism:coverDate,prism:startingPage,prism:doi,openaccess,pii,authors,prism:endingPage
14,true,2020-11-07T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0038092X20311221'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0038092X20311221?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.solener.2020.10.063,https://api.elsevier.com/content/article/pii/S0038092X20311221,Home energy management in a residential smart micro grid under stochastic penetration of solar panels and electric vehicles,Masoud Alilou,Solar Energy,212,2020-12-31,6,10.1016/j.solener.2020.10.063,False,S0038092X20311221,"{'author': [{'$': 'Masoud Alilou'}, {'$': 'Behrouz Tousi'}, {'$': 'Hossein Shayeghi'}]}",18
15,true,2020-08-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2210670720306557'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2210670720306557?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.scs.2020.102434,https://api.elsevier.com/content/article/pii/S2210670720306557,Sustainable adoption of smart homes from the Sub-Saharan African perspective,Nathan Tetteh,Sustainable Cities and Society,63,2020-12-31,102434,10.1016/j.scs.2020.102434,False,S2210670720306557,"{'author': [{'$': 'Nathan Tetteh'}, {'$': 'Owusu Amponsah'}]}",
16,true,2020-06-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0301421520303669'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0301421520303669?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.enpol.2020.111631,https://api.elsevier.com/content/article/pii/S0301421520303669,Critically reviewing smart home technology applications and business models in Europe,Dylan D. Furszyfer Del Rio,Energy Policy,144,2020-09-30,111631,10.1016/j.enpol.2020.111631,False,S0301421520303669,"{'author': [{'$': 'Dylan D. Furszyfer Del Rio'}, {'$': 'Benjamin K. Sovacool'}, {'$': 'Karen E. Makuch'}]}",
17,true,2021-06-10T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1877050921010905'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1877050921010905?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.procs.2021.05.010,https://api.elsevier.com/content/article/pii/S1877050921010905,Smart Home Research Themes: An Analysis and Taxonomy,Joanna F. DeFranco,Procedia Computer Science,185,2021-12-31,91,10.1016/j.procs.2021.05.010,True,S1877050921010905,"{'author': [{'$': 'Joanna F. DeFranco'}, {'$': 'Mohamad Kassab'}]}",100
18,true,2021-10-11T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S266630742100019X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S266630742100019X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ijcce.2021.10.001,https://api.elsevier.com/content/article/pii/S266630742100019X,Smart Home Security Solutions using Facial Authentication and Speaker Recognition through Artificial Neural Networks,Navya Saxena,International Journal of Cognitive Computing in Engineering,2,2021-06-30,154,10.1016/j.ijcce.2021.10.001,True,S266630742100019X,"{'author': [{'$': 'Navya Saxena'}, {'$': 'Devina Varshney'}]}",164
19,true,2020-09-21T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0167739X19319041'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0167739X19319041?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.future.2020.09.019,https://api.elsevier.com/content/article/pii/S0167739X19319041,Multiple cloud storage mechanism based on blockchain in smart homes,Yongjun Ren,Future Generation Computer Systems,115,2021-02-28,304,10.1016/j.future.2020.09.019,False,S0167739X19319041,"{'author': [{'$': 'Yongjun Ren'}, {'$': 'Yan Leng'}, {'$': 'Amr Tolba'}]}",313
20,true,2020-11-12T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S092523122031715X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S092523122031715X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.neucom.2020.10.102,https://api.elsevier.com/content/article/pii/S092523122031715X,Activity recognition and anomaly detection in smart homes,Labiba Gillani Fahad,Neurocomputing,423,2021-01-29,362,10.1016/j.neucom.2020.10.102,False,S092523122031715X,"{'author': [{'$': 'Labiba Gillani Fahad'}, {'$': 'Syed Fahad Tahir'}]}",372
21,true,2020-11-03T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0360132320307381'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0360132320307381?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.buildenv.2020.107369,https://api.elsevier.com/content/article/pii/S0360132320307381,Is anyone home? A critical review of occupant-centric smart HVAC controls implementations in residential buildings,Helen Stopps,Building and Environment,187,2021-01-31,107369,10.1016/j.buildenv.2020.107369,False,S0360132320307381,"{'author': [{'$': 'Helen Stopps'}, {'$': 'Brent Huchuk'}, {'$': ""William O'Brien""}]}",
22,true,2021-03-05T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S266655812100004X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S266655812100004X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.wss.2021.100031,https://api.elsevier.com/content/article/pii/S266655812100004X,The contribution of healthcare smart homes to older peoples' wellbeing: A new conceptual framework,Rachel Creaney,"Wellbeing, Space and Society",2,2021-12-31,100031,10.1016/j.wss.2021.100031,True,S266655812100004X,"{'author': [{'$': 'Rachel Creaney'}, {'$': 'Louise Reid'}, {'$': 'Margaret Currie'}]}",
23,true,2021-04-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2214579621000411'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2214579621000411?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.bdr.2021.100224,https://api.elsevier.com/content/article/pii/S2214579621000411,The Use of Smart Home Speakers by the Elderly: Exploratory Analyses and Potential for Big Data,Sandeep Purao,Big Data Research,25,2021-07-15,100224,10.1016/j.bdr.2021.100224,False,S2214579621000411,"{'author': [{'$': 'Sandeep Purao'}, {'$': 'Haijing Hao'}, {'$': 'Chenhang Meng'}]}",
24,true,2020-11-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2211285520311216'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2211285520311216?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.nanoen.2020.105547,https://api.elsevier.com/content/article/pii/S2211285520311216,"Harsh environment–tolerant and robust triboelectric nanogenerators for mechanical-energy harvesting, sensing, and energy storage in a smart home",Sontyana Adonijah Graham,Nano Energy,80,2021-02-28,105547,10.1016/j.nanoen.2020.105547,False,S2211285520311216,"{'author': [{'$': 'Sontyana Adonijah Graham'}, {'$': 'Seneke Chamith Chandrarathna'}, {'$': 'Jae Su Yu'}]}",
0,true,2020-11-01T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2210670720307903'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2210670720307903?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.scs.2020.102572,https://api.elsevier.com/content/article/pii/S2210670720307903,Automated cognitive health assessment in smart homes using machine learning,Abdul Rehman Javed,Sustainable Cities and Society,65,2021-02-28,102572,10.1016/j.scs.2020.102572,False,S2210670720307903,"{'author': [{'$': 'Abdul Rehman Javed'}, {'$': 'Labiba Gillani Fahad'}, {'$': 'Mohammad S. Khan'}]}",
1,true,2020-11-10T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S221462962030356X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S221462962030356X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.erss.2020.101781,https://api.elsevier.com/content/article/pii/S221462962030356X,Dirty dishes or dirty laundry? Comparing two methods for quantifying American consumers' preferences for load management in a smart home,Patricia A. Aloise-Young,Energy Research & Social Science,71,2021-01-31,101781,10.1016/j.erss.2020.101781,False,S221462962030356X,"{'author': [{'$': 'Patricia A. Aloise-Young'}, {'$': 'Salvador Lurbe'}, {'$': 'Dane Christensen'}]}",
2,true,2021-11-19T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780323851732000011'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780323851732000011?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-323-85173-2.00001-1,https://api.elsevier.com/content/article/pii/B9780323851732000011,"Chapter8: Big Data, Big Data Analytics application to Smart home technologies and services for geriatric rehabilitation",Matthew Willetts,Smart Home Technologies and Services for Geriatric Rehabilitation,,2022-12-31,205,10.1016/B978-0-323-85173-2.00001-1,False,B9780323851732000011,"{'author': [{'$': 'Matthew Willetts'}, {'$': 'Anthony S. Atkins'}, {'$': 'Clare Stanier'}]}",230
3,true,2020-05-13T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0142061519329874'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0142061519329874?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ijepes.2020.106140,https://api.elsevier.com/content/article/pii/S0142061519329874,A privacy protection scheme of smart meter for decentralized smart home environment based on consortium blockchain,Shaomin Zhang,International Journal of Electrical Power & Energy Systems,121,2020-10-31,106140,10.1016/j.ijepes.2020.106140,False,S0142061519329874,"{'author': [{'$': 'Shaomin Zhang'}, {'$': 'Jieqi Rong'}, {'$': 'Baoyi Wang'}]}",
4,true,2020-12-04T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1364032120308625'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1364032120308625?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.rser.2020.110578,https://api.elsevier.com/content/article/pii/S1364032120308625,Exploring the effects of California's COVID-19 shelter-in-place order on household energy practices and intention to adopt smart home technologies,C. Zanocco,Renewable and Sustainable Energy Reviews,139,2021-04-30,110578,10.1016/j.rser.2020.110578,False,S1364032120308625,"{'author': [{'$': 'C. Zanocco'}, {'$': 'J. Flora'}, {'$': 'H. Boudet'}]}",
5,true,2021-04-01T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0045790621000598'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0045790621000598?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.compeleceng.2021.107039,https://api.elsevier.com/content/article/pii/S0045790621000598,Stacked recurrent neural network for botnet detection in smart homes,Segun I. Popoola,Computers & Electrical Engineering,92,2021-06-30,107039,10.1016/j.compeleceng.2021.107039,False,S0045790621000598,"{'author': [{'$': 'Segun I. Popoola'}, {'$': 'Bamidele Adebisi'}, {'$': 'Guan Gui'}]}",
6,true,2019-12-19T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1364032119308688'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1364032119308688?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.rser.2019.109663,https://api.elsevier.com/content/article/pii/S1364032119308688,"Smart home technologies in Europe: A critical review of concepts, benefits, risks and policies",Benjamin K. Sovacool,Renewable and Sustainable Energy Reviews,120,2020-03-31,109663,10.1016/j.rser.2019.109663,False,S1364032119308688,"{'author': [{'$': 'Benjamin K. Sovacool'}, {'$': 'Dylan D. Furszyfer Del Rio'}]}",
7,true,2021-12-09T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S014206152100702X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S014206152100702X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ijepes.2021.107463,https://api.elsevier.com/content/article/pii/S014206152100702X,"Dynamic and proactive matheuristic for AC/DC hybrid smart home energy operation considering load, energy resources and price uncertainties",Rodrigo Motta de Azevedo,International Journal of Electrical Power & Energy Systems,137,2022-05-31,107463,10.1016/j.ijepes.2021.107463,False,S014206152100702X,"{'author': [{'$': 'Rodrigo Motta de Azevedo'}, {'$': 'Luciane Neves Canha'}, {'$': 'Zeno Iensen Nadal'}]}",
8,true,2020-12-09T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2352340920315122'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2352340920315122?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.dib.2020.106632,https://api.elsevier.com/content/article/pii/S2352340920315122,Multi-sensor dataset of human activities in a smart home environment,Gibson Chimamiwa,Data in Brief,34,2021-02-28,106632,10.1016/j.dib.2020.106632,True,S2352340920315122,"{'author': [{'$': 'Gibson Chimamiwa'}, {'$': 'Marjan Alirezaie'}, {'$': 'Amy Loutfi'}]}",
9,true,2021-03-15T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2210670721001426'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2210670721001426?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.scs.2021.102852,https://api.elsevier.com/content/article/pii/S2210670721001426,Energy management in microgrids including smart homes: A multi-objective approach,Seyed Amir Mansouri,Sustainable Cities and Society,69,2021-06-30,102852,10.1016/j.scs.2021.102852,False,S2210670721001426,"{'author': [{'$': 'Seyed Amir Mansouri'}, {'$': 'Amir Ahmarinejad'}, {'$': 'João P. S. Catalão'}]}",
10,true,2021-04-12T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0045790621000999'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0045790621000999?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.compeleceng.2021.107090,https://api.elsevier.com/content/article/pii/S0045790621000999,A hardware and environment-agnostic smart home architecture with containerized on-the-fly service offloading,Huseyin Anil Ozmen,Computers & Electrical Engineering,92,2021-06-30,107090,10.1016/j.compeleceng.2021.107090,False,S0045790621000999,"{'author': [{'$': 'Huseyin Anil Ozmen'}, {'$': 'Sinan Isik'}, {'$': 'Cem Ersoy'}]}",
11,true,2021-01-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2210670721000263'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2210670721000263?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.scs.2021.102731,https://api.elsevier.com/content/article/pii/S2210670721000263,Non–intrusive load disaggregation of smart home appliances using the IPPO algorithm and FHM model,Dong Xia,Sustainable Cities and Society,67,2021-04-30,102731,10.1016/j.scs.2021.102731,False,S2210670721000263,"{'author': [{'$': 'Dong Xia'}, {'$': 'Shusong Ba'}, {'$': 'Ali Ahmadpour'}]}",
12,true,2021-07-08T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0306261921007431'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0306261921007431?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.apenergy.2021.117335,https://api.elsevier.com/content/article/pii/S0306261921007431,Towards healthy and cost-effective indoor environment management in smart homes: A deep reinforcement learning approach,Ting Yang,Applied Energy,300,2021-10-15,117335,10.1016/j.apenergy.2021.117335,False,S0306261921007431,"{'author': [{'$': 'Ting Yang'}, {'$': 'Liyuan Zhao'}, {'$': 'Albert Y. Zomaya'}]}",
13,true,2020-06-07T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2214629620302127'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2214629620302127?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.erss.2020.101637,https://api.elsevier.com/content/article/pii/S2214629620302127,"Between users, functions, and evaluations: Exploring the social acceptance of smart energy homes in China",Weiyu Ji,Energy Research & Social Science,69,2020-11-30,101637,10.1016/j.erss.2020.101637,False,S2214629620302127,"{'author': [{'$': 'Weiyu Ji'}, {'$': 'Edwin H. W. Chan'}]}",
14,true,2020-03-10T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1364032120300940'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1364032120300940?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.rser.2020.109798,https://api.elsevier.com/content/article/pii/S1364032120300940,Should we fear the rebound effect in smart homes?,Julien Walzberg,Renewable and Sustainable Energy Reviews,125,2020-06-30,109798,10.1016/j.rser.2020.109798,False,S1364032120300940,"{'author': [{'$': 'Julien Walzberg'}, {'$': 'Thomas Dandres'}, {'$': 'Réjean Samson'}]}",
